Id,SalePrice
2734,147149.51444824424
2735,142656.80427768116
2736,134558.15753905266
2737,110157.01556434622
2738,140320.37552852498
2739,151114.17559784173
2740,133871.78144959593
2741,156761.81526539766
2742,161559.72814777587
2743,165478.94041375793
2744,179638.00985559216
2745,160423.99845810467
2746,135935.85893624707
2747,133823.3778207861
2748,108172.65078866447
2749,140660.06533433415
2750,120745.07193771494
2751,150109.07079845807
2752,204253.03940693138
2753,148562.0886647026
2754,219567.96353543794
2755,127998.4270102724
2756,88545.56495187292
2757,69693.81216559885
2758,100528.25132250763
2759,142478.7479891352
2760,131654.69321355154
2761,147311.5786000929
2762,165508.26395273942
2763,197215.4107092917
2764,166725.7905212856
2765,260722.27273900562
2766,121540.94866975269
2767,79354.87228338257
2768,127305.97648780525
2769,137929.19550891104
2770,146804.5413850583
2771,110758.26323942258
2772,121233.25121359318
2773,197582.00010975567
2774,140585.1730633888
2775,133239.13695820456
2776,142243.0682878435
2777,152067.76007506996
2778,100745.10687369993
2779,133936.2992905164
2780,104578.12778966117
2781,81837.47888495412
2782,98026.09544811095
2783,96837.75413265545
2784,121035.4649254313
2785,134392.16050134716
2786,63725.11740783206
2787,129264.76031359867
2788,74824.91936487216
2789,193075.1449255898
2790,101483.31692879135
2791,113227.89064009057
2792,82637.70931974542
2793,158296.7541465041
2794,103893.65275047056
2795,118970.37191586453
2796,74060.24280530226
2797,199172.2797462158
2798,106074.57899137039
2799,139180.07112154644
2800,66086.85713979008
2801,107361.7296749748
2802,130559.16921360989
2803,172755.62383850978
2804,127991.10198868206
2805,107090.71578847151
2806,92237.64717240166
2807,187570.38482267654
2808,154488.20505433448
2809,127451.40775323799
2810,139565.18720385619
2811,158336.28118897032
2812,158014.48065476608
2813,181465.64111305994
2814,170742.0903078001
2815,85650.27895900025
2816,203066.18359111925
2817,139575.44927830645
2818,133339.6961221234
2819,194195.28803290613
2820,136272.83672230574
2821,109348.71756893862
2822,176426.7963533164
2823,272230.22979714395
2824,177631.9807320051
2825,163910.2986415577
2826,146860.4934404454
2827,140932.17395497987
2828,245520.55832253
2829,212230.62349118385
2830,231563.4434912803
2831,207311.29847960407
2832,244402.18844033382
2833,265502.446043701
2834,228530.85933881893
2835,222368.14608476555
2836,209456.97901422344
2837,164960.27538738935
2838,157824.68315660488
2839,200161.69423992408
2840,209615.04305469093
2841,219253.2934841651
2842,232440.56411423942
2843,159181.48722335312
2844,153445.45926343137
2845,113188.887811527
2846,214182.72609680833
2847,212350.32122992817
2848,222270.3732530513
2849,210872.27223230805
2850,263618.81023916823
2851,240614.40348035574
2852,228937.8425413496
2853,243167.31227064377
2854,152671.49940721178
2855,214977.70643903373
2856,210009.07329436194
2857,206289.94882959337
2858,217580.3915926112
2859,118072.94831369573
2860,138156.15038237162
2861,144354.7152757321
2862,213774.18569963123
2863,134043.0853362505
2864,259707.93833062297
2865,142269.42014329846
2866,171563.52689528523
2867,102803.34917605913
2868,114504.33774974977
2869,116517.1457844096
2870,135592.3313676893
2871,80850.44691243209
2872,23670.51953223988
2873,100372.0773284696
2874,147797.40887078748
2875,132334.4382989076
2876,171009.10552932462
2877,140110.11105073674
2878,129782.07310241985
2879,140121.59808395698
2880,117675.21953562368
2881,122941.14697233215
2882,157282.3597979803
2883,170339.82903851208
2884,170128.49688509502
2885,157774.75962691882
2886,198151.80830183276
2887,108910.31111430365
2888,138608.59648386447
2889,45825.55541707482
2890,68186.02988825843
2891,141336.86423685926
2892,60548.5866592431
2893,112993.34432235744
2894,51771.30985047668
2895,272213.83986534376
2896,261451.42468858988
2897,199459.127168608
2898,160879.39673934213
2899,238006.01569291973
2900,162284.17558558309
2901,209707.39050842414
2902,214809.55862208433
2903,287348.4120905448
2904,314003.0074920235
2905,102225.58994264062
2906,197781.43621041952
2907,114238.56919251778
2908,140087.3925362609
2909,150577.63847188966
2910,76101.37701652781
2911,80817.51733716892
2912,166716.7507665268
2913,87979.08620144567
2914,75288.84850177064
2915,82220.37335931254
2916,89584.27308111673
2917,187179.90737808624
2918,132840.56158700725
2919,237024.99514459213
